lat,lon
23.2524793,77.4500026
23.2514226,77.4561824
23.2531277,77.4264511
23.2441062,77.4106948
23.2404371,77.3988087
23.2377506,77.4013326
23.2372033,77.4010968
23.2331928,77.401425
23.2323912,77.4419121
23.2332737,77.4348283
23.2334067,77.4344808
23.2182554,77.4288194
23.2310634,77.4326737
23.215903,77.4269911
23.2155284,77.4268404
23.2157344,77.4271193
23.2017992,77.4253417
22.0575669,78.938328
23.4225852,76.2870602
23.4251174,76.290026
22.7107787,75.8854924
22.7112774,75.8833206
22.7116257,75.883235
22.7197459,75.9063794
22.7199192,75.9063923
22.7198414,75.9059461
22.7199488,75.9059749
22.7236227,75.8866752
22.7236752,75.8865759
22.7235859,75.886745
22.723767,75.8868574
22.7238563,75.8866884
22.7315267,75.9021439
22.7318321,75.9024578
22.7317384,75.9020355
22.7095248,75.8907854
22.7096239,75.8907504
22.7108957,75.8854907
22.718423,75.8843956
22.7112747,75.8827602
22.6988814,75.8777141
22.7138483,75.8750059
22.714668,75.8745609
22.7227205,75.8823275
22.7228232,75.8822893
22.7228588,75.882402
22.7275302,75.8879704
22.6926572,75.8997769
22.6927932,75.8995204
22.6929007,75.8999345
22.693048,75.899743
22.7059323,75.9061217
22.6836533,75.835719
22.6837919,75.8357366
23.3378874,77.4742282
23.2356076,77.398752
23.251439,77.4560862
23.2525147,77.4500092
23.232294,77.4419227
23.2323014,77.441814
23.2324065,77.4418024
23.251458,77.456189
23.2514745,77.4560924
23.2524892,77.4499325
23.2525258,77.4499305
23.2307226,77.4276854
23.2157377,77.4266568
23.2330145,77.4014315
23.2340938,77.4013773
23.23729,77.400918
23.2376001,77.4013328
23.2377906,77.4011377
22.692684,75.8675421
22.6926702,75.8677182
22.6989382,75.8780031
22.6989598,75.8779204
23.2412487,77.4065239
23.2413631,77.4066975
23.2413937,77.4066261
23.2223859,77.4311058
23.2227884,77.4308749
23.2313631,77.432779
23.2314697,77.4324481
23.2308421,77.4276493
23.2311876,77.432379
23.2373171,77.4012218
23.2374018,77.4008424
23.2377338,77.4009835
23.2403165,77.3986822
23.2356518,77.3987049
23.2226987,77.4308364
23.3378727,77.4739942
23.338124,77.4741816
23.3381464,77.4739811
22.7058818,75.9055137
22.7060532,75.9061164
22.7497407,75.9036314
22.7490653,75.9034221
22.7491769,75.9038601
22.7494751,75.9031639
22.6925084,75.8676392
22.6927469,75.8676758
22.6925713,75.8677729
22.7072786,75.8788776
22.7112362,75.8827913
22.7183102,75.8843025
22.7111222,75.8831051
22.7115251,75.8827039
22.7116635,75.8831502
22.7183163,75.884229
22.7183035,75.884384
22.7184175,75.8842348
22.7107987,75.8853984
22.7108749,75.8856137
22.698477,75.8779655
22.6985469,75.877712
22.6985931,75.8781329
22.6985082,75.8777626
22.7254462,75.8873022
22.6836667,75.8355948
22.6838054,75.8356125
22.6941279,75.8282239
23.9691626,82.6343754
22.7315641,75.9024379
22.7227561,75.8824402
22.7074051,75.8788856
22.7096476,75.8906843
22.7095434,75.8907117
22.7197693,75.8585337
22.7198605,75.8584965
22.7198469,75.8586033
22.694038,75.828092
22.6938875,75.8281991
22.6939772,75.8283457
22.9654008,81.5232719
22.9649166,81.529208
26.2055018,78.1641895
22.727471,75.8879486
22.6926052,75.8675857
22.7072864,75.8787324
22.7072891,75.8786824
22.7074104,75.8787869
22.7274406,75.8880399
22.7060054,75.905504
22.7080403,75.8554441
22.7080333,75.8553534
22.7274212,75.8880946
22.7274824,75.8881173
22.7275006,75.8880626
23.425198,76.290152
26.2146165,78.2030775
22.6929202,75.8995252
22.6930185,75.8996125
22.693045,75.8996775
22.6939002,75.8281575
26.2053103,78.1642484
26.2072824,78.1661244
26.2072579,78.1660115
23.4250171,76.2901108
23.422598,76.2871996
22.6941212,75.8282664
