lat,lon
28.5802747,77.3227373
28.6278523,77.3743659
28.6238954,77.374165
25.3249036,82.9867047
28.5824162,77.3439565
28.609915,77.3727778
28.6100058,77.3728101
28.6239064,77.3743467
28.6099035,77.3729741
28.6099955,77.3729824
28.6278474,77.3745353
28.5807591,77.3150936
28.6176758,77.3735418
28.6179787,77.3737928
28.6517417,77.4394674
28.5713912,77.344175
25.439622,81.8607293
25.4380578,81.8467582
25.4377012,81.8439348
25.4375206,81.8438185
25.4375858,81.8439813
25.4397277,81.8629939
25.4496288,81.8405197
25.4496048,81.8403022
29.2775686,77.7340986
28.6652,77.4560421
28.5694086,77.3121871
26.7560337,83.372966
26.8429582,80.9421736
26.8406388,80.9373079
26.8430322,80.9420498
28.7303065,77.7743961
28.5713242,77.3440788
28.5739785,77.3228681
28.5770656,77.3188837
28.573556,77.3231341
28.5775606,77.3185784
28.5738352,77.3231954
28.5736531,77.3227886
28.5803085,77.3223667
28.5801144,77.3223102
28.5904186,77.3366111
28.5809448,77.3151248
28.5831255,77.3264908
28.5829972,77.326815
28.5873264,77.3324
28.5937678,77.3411071
28.5936788,77.3407576
28.5872077,77.3320503
28.5902799,77.3361965
28.5905284,77.3362766
28.5808465,77.3149898
28.5832768,77.3269147
28.5833147,77.3265633
28.580853,77.3152177
28.5871284,77.3323339
28.5935837,77.3409826
28.5901869,77.3364817
28.5991541,77.3440142
28.5988556,77.3441543
28.5990208,77.3443935
28.5952601,77.3316883
28.5955092,77.3315591
28.5954274,77.3317771
28.5980239,77.3292667
28.5977631,77.3291745
28.5977085,77.3294377
28.5890166,77.3160167
28.588985,77.3161624
28.5889273,77.3160837
28.5890808,77.3161093
28.586185,77.3109717
28.586122,77.3108607
28.5860859,77.3110408
28.5860228,77.3109294
28.6460385,77.3313448
28.6572071,77.3502307
28.6516871,77.3416607
28.6458944,77.3311944
28.6517803,77.3413109
28.6475614,77.3347075
28.6642788,77.3208147
28.6476597,77.3343257
28.6459521,77.3315989
28.6478342,77.3348568
28.6519574,77.3418136
28.6572771,77.3505429
28.6571428,77.3504701
26.7496573,83.3700386
26.7561337,83.3732552
26.7496849,83.3699535
26.7558987,83.3729644
28.7305632,77.7758756
28.7304686,77.7759312
28.6692951,77.4255729
28.5939146,77.3329528
28.5939918,77.3327964
28.5940124,77.333009
28.594112,77.3328763
26.8727298,80.9958258
26.8730893,80.9952418
26.8393637,80.9345627
26.8462679,80.9461812
26.8464242,80.9459389
26.8405098,80.9373759
26.83953,80.934313
26.839649,80.9341383
26.8468923,80.9463964
26.846914,80.946097
26.8909097,80.9960009
26.8434615,80.9155638
27.1642827,78.0089255
27.164323,78.008883
27.1643281,78.0090793
27.1643923,78.0090839
27.1644553,78.0089394
26.8386515,82.232497
26.8391865,82.2340718
25.4497453,81.840291
26.7958057,82.2028389
26.7992309,82.2222244
26.7561445,82.1415934
26.7562643,82.1359701
26.7564488,82.1416117
26.7564947,82.1362182
26.7682501,82.1740568
28.6569988,77.4320071
28.6671235,77.4329358
28.6579092,77.4307955
28.6503679,77.4413942
28.6650954,77.4560234
28.6651063,77.4559258
26.7594887,83.3779197
26.7595535,83.3777308
26.7596416,83.3778447
26.7772053,82.1344998
26.7855808,82.1391131
26.7697058,82.1218211
26.7727183,82.1353013
26.7775072,82.1341091
26.7781626,82.137701
25.4470714,81.8515112
25.4468864,81.8513847
28.6323108,77.4839658
25.4376857,81.8438036
28.172778,79.073355
28.6525962,77.408471
28.652574,77.4086322
28.6526638,77.4086469
28.6526918,77.4084869
28.6502976,77.4413348
28.7027404,77.4179561
28.7029328,77.4179698
28.5714659,77.3441071
28.571401,77.3440079
27.8914854,79.9113756
28.7028353,77.4180726
28.7028792,77.4178547
28.5938819,77.3407748
25.7241296,81.315163
25.7249142,81.3147941
26.7772039,80.8823029
26.7769768,80.882242
26.7769694,80.8820012
25.4498213,81.8404582
26.7701407,82.1330112
25.4397146,81.8608485
25.4394982,81.8608064
26.4730011,80.3515755
26.4729432,80.3514963
26.4729659,80.3517158
26.4728933,80.3516497
26.7814509,82.1711969
26.7779185,82.1371297
26.7753807,82.136331
26.7686337,82.1055966
26.7561228,82.1415038
26.7564172,82.1415205
26.8002946,82.220906
26.7676811,83.3795635
26.7676535,83.3794772
26.7677784,83.3795708
28.5138443,77.3855415
26.7495861,83.3700096
26.7495879,83.3699204
26.7562254,83.3731826
26.7565124,82.1361158
26.7996206,82.2048532
26.803957,82.1286422
26.8039772,82.1288099
26.7724686,82.1271268
26.7725026,82.1296565
26.781543,82.171366
26.8080247,82.2091306
26.8059981,82.2084331
26.8060073,82.2083757
26.7989424,82.2044117
28.6693761,77.4254913
28.7302152,77.7744979
28.5871659,77.3323848
28.5833721,77.3266395
28.5830903,77.3269072
28.6671567,77.4329997
28.6557737,77.4337711
28.6652192,77.4559458
28.6569941,77.4318769
28.6578311,77.4307124
25.4140847,81.8573485
25.4142707,81.8567709
26.8728882,80.9964562
26.872908,80.9959747
26.8735369,80.9957965
25.4147186,81.8569527
25.437585,81.8466334
28.6516646,77.4394011
28.6660479,77.4223515
28.6659733,77.4225088
28.6659638,77.4223491
28.6660757,77.422484
28.6741646,77.4550845
28.6741574,77.4556555
28.6744186,77.4554012
28.9789687,77.7316904
26.843183,80.9143562
28.5921766,77.3568947
28.5922285,77.3572617
26.8428874,80.9420787
26.8429696,80.9419612
26.8406082,80.937214
26.8404764,80.9372809
26.7677048,83.3793393
26.7562787,82.1358879
28.9711506,77.7195162
28.9710907,77.7197026
27.7842585,81.6620479
28.6346526,77.3300801
28.6345723,77.3301977
28.6344417,77.3300481
26.8890232,80.9972766
28.6739408,77.4553717
25.4391251,81.8233754
26.7545891,83.3719462
26.7545319,83.3719706
26.7545495,83.3720584
26.7546252,83.3720326
25.4468011,81.8517373
25.4145812,81.8576834
25.4471384,81.8511818
25.4395933,81.8610951
25.4401658,81.8626947
26.7681278,83.3795703
