lat,lon
13.0807843,80.2651669
13.0802951,80.2627848
13.0794309,80.2587734
13.0789975,80.2546809
13.0788878,80.2516867
13.0788576,80.2501014
13.0779389,80.2444133
13.0773336,80.2406122
13.0766849,80.2380064
13.0758601,80.2338977
13.0739518,80.2247736
13.0822677,80.2816254
13.0310987,80.2396728
13.034831,80.2455793
13.0577844,80.2576907
13.0681313,80.2712749
13.0716541,80.2743139
13.0717936,80.2743746
13.0499473,80.21188
13.0380739,80.2566429
13.0394702,80.2470651
13.0287832,80.2497725
13.0388392,80.2571665
13.0355813,80.2460514
12.8976224,80.2474759
12.9616653,80.2562055
12.9387417,80.2528025
10.827063,78.6858974
13.0800515,80.2882131
13.078726,80.2878017
13.0334551,80.2773791
13.0240343,80.2739707
13.0722465,80.2020302
13.0697591,80.2006685
13.0114299,80.2231983
12.9877944,80.2513358
13.0659868,80.2436336
13.0446855,80.2635724
13.0067719,80.2473989
13.0067735,80.2516348
13.0187137,80.2612947
13.0262774,80.2659605
13.0367934,80.2676972
13.0583,80.2654066
13.0500527,80.2806834
13.0453213,80.2598607
13.0270995,80.2565744
12.9760873,80.2213325
11.0303239,76.9510003
11.044921,76.9473789
13.0474161,80.2330666
11.0284427,76.9511475
11.0188947,76.9604079
11.0275845,77.0236453
11.0263851,77.0208783
11.025759,77.0176778
13.0295538,80.2457626
13.0181555,80.2410929
13.0271502,80.2537843
12.9798977,80.2526097
11.0207847,76.9708653
11.0171035,76.9685625
11.0199373,76.9529398
11.0269678,76.9512074
13.0350262,80.2304109
13.0260918,80.2313679
11.0801936,76.941484
10.9943655,76.9671316
13.0888458,80.2903598
13.0737818,80.2764982
13.0923212,80.2752963
13.0884768,80.2852912
13.0466756,80.2548396
13.043383,80.2445937
13.0533,80.224086
13.0347846,80.1560876
13.0537665,80.2502938
13.052391,80.2507557
13.0520382,80.2509806
13.0525591,80.2509799
13.0037866,80.2120421
12.9972779,80.2164696
8.1782654,77.424942
8.1641989,77.4326436
13.043362,80.2743308
13.0289174,80.2564883
13.0741428,80.285796
13.045387,80.1170762
13.0620586,80.2629025
13.0484677,80.2536651
13.0657569,80.2435436
13.0343838,80.2375933
12.963531,80.2158831
13.0067416,80.2574993
13.0065529,80.2574878
13.0333235,80.256884
13.0308997,80.2566508
13.0539183,80.2642145
13.0446531,80.2667369
12.948437,80.2097603
12.9939188,80.185461
12.980061,80.1628777
13.0964652,80.2190491
13.1079651,80.291418
13.0858951,80.2504524
13.0247164,80.2289552
13.0086305,80.1986539
13.0373172,80.2122341
13.0012436,80.2564557
12.9969275,80.2558089
12.9907655,80.2559738
12.9995056,80.256136
12.9169937,80.1942384
12.9226911,80.1518833
13.097426,80.2420828
13.0641172,80.283379
13.0507959,80.2808119
13.0446314,80.268356
13.0545149,80.2578927
13.0537914,80.2640608
13.0543587,80.2579418
13.0446545,80.266911
12.8515336,79.9427997
13.1194326,80.0949777
13.0697317,80.2048975
13.0951549,80.2924941
13.0067757,80.2402396
13.0266513,80.2330212
13.0641519,80.283516
13.0678099,80.2843359
12.9009094,80.2278862
12.8584878,80.2261798
12.7860611,80.2202857
13.1842542,80.1921815
13.1584787,80.2036509
13.1560197,80.2050804
13.1303132,80.2138745
13.0871073,80.1984533
13.0893764,80.161322
13.1014228,80.1620062
13.0877739,80.1880767
13.1180191,80.1496494
13.0213429,80.1832773
13.0466704,80.1926044
13.0442982,80.2122468
13.0437362,80.2174054
13.0522605,80.2200793
13.0415669,80.2159372
13.0752497,80.2160144
13.0637559,80.2115475
13.0588383,80.211426
13.0522978,80.2202337
13.0212976,80.1833486
11.4157633,76.6826818
12.9555926,80.1869359
11.411945,76.708653
11.4119862,76.7085572
13.0176611,80.2056407
11.3027206,76.9382804
13.1579902,80.3018397
13.0293785,80.1688467
11.0231091,77.0015444
11.0379447,77.0375456
11.4929364,76.5045076
11.7966191,77.8061126
11.0039429,76.9724193
11.005418,76.9748322
12.9053128,80.0956418
11.0130365,76.9861111
11.0218489,76.9961167
13.049848,80.2118701
12.9581462,80.2554128
12.9830532,80.2593721
12.9777235,80.2591108
12.9662135,80.2568276
12.9500918,80.2550064
13.0429215,80.2475944
13.0468011,80.2548797
13.0455275,80.2598873
13.0485209,80.2537686
13.0346817,80.2455965
13.0355721,80.2461819
13.0391628,80.2470041
13.0817259,80.2751616
13.0821655,80.2784672
13.082277,80.2817846
13.082379,80.2816954
13.0883818,80.2852273
13.0883823,80.2853738
13.0886173,80.2902607
13.0888071,80.2904488
13.03109,80.2399589
13.0265224,80.2330691
13.0245992,80.2290433
13.0198054,80.2247137
12.9563171,80.1431335
13.0788783,80.2547003
13.0793192,80.2587891
13.0801904,80.2628257
13.0807108,80.2654065
13.0451626,80.2401677
13.0450146,80.2403338
13.0136586,80.2043711
13.0176509,80.205848
13.021629,80.2064889
11.0253236,77.0133373
11.0201233,76.9922655
12.9940514,80.1853914
13.0680993,80.271456
13.0662769,80.268431
13.065758,80.2674642
13.067875,80.2708859
13.0577051,80.2577403
13.0537205,80.2501813
13.0772204,80.2407225
13.078771,80.2516945
13.0787377,80.2500765
13.0778344,80.2444072
13.0765787,80.2380274
13.069279,80.2423025
13.0757405,80.2339148
13.003795,80.2118654
13.0212155,80.183192
13.0067702,80.2472648
12.9878116,80.2514435
13.0012315,80.256538
12.9994968,80.256228
12.9969294,80.2559195
12.9879188,80.2514186
12.9830439,80.2594644
13.0500343,80.2807996
13.0434299,80.2743187
13.0507958,80.2808947
13.0445095,80.2683564
13.0445615,80.2669594
13.0445644,80.2667851
13.0445737,80.2635573
13.0965686,80.2190868
13.0066419,80.2472685
13.0066774,80.2516521
13.0292446,80.1687968
13.0346256,80.1559584
13.0366475,80.1425359
13.0368669,80.1425683
12.7286065,77.8247583
11.6548444,78.1584984
13.0534641,80.2241162
13.0524216,80.2202026
13.052376,80.2200454
9.9368449,78.0976765
9.9241651,78.1151643
9.9172334,78.1155542
9.9314799,78.1689901
13.0373232,80.2124402
13.0443301,80.2124464
13.0499866,80.2121907
13.0586717,80.2116502
13.0636875,80.2117185
13.0723474,80.2021568
13.183665,80.3164771
13.1837929,80.3165235
13.1837008,80.3163948
12.987429,80.2183244
11.0108687,76.9549986
11.0139811,76.9808231
13.1081747,80.183437
12.9504963,80.1394857
12.9777423,80.2591791
11.0195485,76.9591944
12.948402,80.2101389
12.9874685,80.2181963
12.9916407,80.2195415
12.9915806,80.2194729
12.9759943,80.2214036
12.9813922,80.2432783
13.0751372,80.216014
13.0871089,80.1986874
13.0829694,80.1986356
13.0466026,80.1926051
13.0740559,80.2247819
13.0749932,80.2180072
13.0362918,80.149011
8.1747189,77.431471
8.9605097,77.3071511
11.9400883,79.4860927
13.0699705,80.2050526
12.9799864,80.252609
13.0179409,80.1870733
13.020517,80.1851533
12.9972089,80.2165504
13.0216456,80.2062933
13.0301946,80.2090919
12.9544509,80.2552061
12.9291023,80.2515989
13.0872653,80.1984535
13.0951309,80.292574
13.1252649,80.2053859
13.1230949,80.2015574
13.1641203,80.2024375
10.7853017,79.1336856
10.7866274,79.1385693
10.0232606,78.9573726
13.0964167,80.2191799
11.0147394,76.9677729
13.1187072,80.1985528
9.9269627,78.1484838
11.0283995,76.9513049
11.0303426,76.9510954
11.0269695,76.9513537
11.0101173,76.9504856
11.0109411,76.9572211
11.0168048,76.9772775
11.0038391,76.9724688
11.0209583,76.9709981
11.0169513,76.9687616
11.0052853,76.9746276
11.0167929,76.9773991
11.0129587,76.9860251
11.0051288,76.9745852
11.0170619,76.9688381
11.0189722,76.9604231
11.0167035,76.9773707
11.0167144,76.9772577
13.0899151,80.1613539
10.9940279,77.2855414
12.9485344,80.2101991
12.9485814,80.2098206
12.9173229,80.1941101
13.0816211,80.2751566
13.0737086,80.2764266
13.0296281,80.24577
13.0295607,80.2456523
13.0296374,80.2456563
13.007378,80.1985829
11.3013827,78.9116965
11.3245555,78.9295766
13.1187568,80.1984008
13.125362,80.2053015
13.123156,80.201536
13.1304004,80.2136291
8.9551674,77.3118704
13.1560763,80.2051539
13.1585245,80.2037747
13.1641438,80.2025366
12.8297761,79.7033347
10.7840561,78.687215
10.7844945,78.6885937
10.784937,78.687769
13.0697047,80.2007812
8.728499,77.6933145
8.7032513,77.7209854
12.8977322,80.2475059
13.1842363,80.1920561
12.9740481,80.2584392
12.9634407,80.2467116
12.9580904,80.2555474
12.9616304,80.2562887
12.9799018,80.2527419
12.9635751,80.2466445
12.9813002,80.2432801
12.9812978,80.2431927
12.9740611,80.2583399
11.0445679,76.9855442
11.0462565,77.0520324
11.0438971,77.0465542
13.0392158,80.246836
13.0495356,80.247671
13.0451951,80.2402258
13.0454066,80.2482664
12.7259584,77.8136018
11.0249348,77.0101496
8.7185741,77.7326992
10.7009681,78.7181965
10.7018903,78.7214765
12.9556136,80.1868018
8.9329932,77.5176103
12.789733,80.2215614
12.9010003,80.2279993
12.9009007,80.2279903
9.9276699,78.0993316
11.0099901,77.0800804
13.0391393,80.2346666
13.0179598,80.1872539
13.0203681,80.1851188
12.917066,80.1924073
12.9173533,80.1924093
13.042662,80.2359683
12.9491642,80.1853366
12.9491713,80.185249
12.9504157,80.139569
12.9913628,80.2196439
12.9971957,80.216481
11.024449,77.0071026
13.0036069,80.2120106
11.7829806,77.7966906
9.9213461,78.1486745
13.0391015,80.234591
13.0537992,80.2639752
13.0539228,80.2641252
13.1038925,80.2734878
12.9498547,80.2311325
12.9817444,80.1667437
11.024547,77.0070756
11.0250321,77.0101182
11.0201725,76.9921217
11.0219613,76.9960919
11.0232116,77.0014876
11.0276734,77.0236005
11.0380037,77.0374143
11.0440055,77.0465037
11.0463532,77.0519883
11.0381038,77.0375302
10.9177214,76.985904
13.0715696,80.2744964
13.0716919,80.274538
10.9177092,76.9862141
10.9180204,76.9859531
10.9179562,76.9862607
12.9907693,80.2560579
10.7837751,78.6876805
13.0346798,80.1558769
13.0348357,80.1559987
11.0140984,76.9808011
13.0660008,80.243483
11.011018,76.9571374
12.9562425,80.1433048
13.1712023,80.1990209
11.0026187,76.9683779
